classname,youtube_id,subset,start,end,label
Breakdancing,lTdJ4PzFbRo,training,98.0,100.0,1
Breakdancing,nWzSkyaTxyI,training,55.0,57.0,1
Breakdancing,nWzSkyaTxyI,training,26.5,28.5,1
Breakdancing,nWzSkyaTxyI,training,131.5,133.5,1
Breakdancing,nWzSkyaTxyI,training,85.0,87.0,1
Breakdancing,CPncTy2AKeI,training,12.5,14.5,1
Breakdancing,CPncTy2AKeI,training,56.0,58.0,-1
Breakdancing,CPncTy2AKeI,training,62.5,64.5,-1
Breakdancing,CPncTy2AKeI,training,61.0,63.0,-1
Breakdancing,CmbkpHFNhuA,training,33.0,35.0,1
Breakdancing,CmbkpHFNhuA,training,47.0,49.0,1
Breakdancing,CmbkpHFNhuA,training,44.5,46.5,1
Breakdancing,CmbkpHFNhuA,training,64.5,66.5,1
Breakdancing,MH0B6AI9l2w,training,38.0,40.0,1
Breakdancing,MH0B6AI9l2w,training,27.5,29.5,1
Breakdancing,MH0B6AI9l2w,training,21.0,23.0,1
Breakdancing,MH0B6AI9l2w,training,116.5,118.5,1
Breakdancing,jrz3D0-J80c,training,29.0,31.0,1
Breakdancing,jrz3D0-J80c,training,75.0,77.0,1
Breakdancing,jrz3D0-J80c,training,54.5,56.5,1
Breakdancing,jrz3D0-J80c,training,18.0,20.0,1
Breakdancing,DtiEwd08Z_o,training,42.5,44.5,1
Breakdancing,DtiEwd08Z_o,training,59.5,61.5,-1
Breakdancing,DtiEwd08Z_o,training,74.0,76.0,1
Breakdancing,DtiEwd08Z_o,training,101.5,103.5,1
Breakdancing,RTstutJuTO0,training,2.0,4.0,1
Breakdancing,RTstutJuTO0,training,24.5,26.5,1
Breakdancing,RTstutJuTO0,training,54.5,56.5,1
Breakdancing,RTstutJuTO0,training,39.0,41.0,1
Breakdancing,zeaOeu-kF9k,training,1.5,3.5,-1
Breakdancing,zeaOeu-kF9k,training,11.5,13.5,-1
Breakdancing,zeaOeu-kF9k,training,15.5,17.5,-1
Breakdancing,zeaOeu-kF9k,training,18.0,20.0,-1
Breakdancing,9hXzDs-QUmM,training,38.0,40.0,1
Breakdancing,9hXzDs-QUmM,training,53.5,55.5,1
Breakdancing,9hXzDs-QUmM,training,59.5,61.5,1
Breakdancing,9hXzDs-QUmM,training,15.5,17.5,1
Breakdancing,hBu3Rt6H7Ok,training,34.5,36.5,1
Breakdancing,hBu3Rt6H7Ok,training,45.5,47.5,1
Breakdancing,hBu3Rt6H7Ok,training,43.0,45.0,1
Breakdancing,hBu3Rt6H7Ok,training,38.5,40.5,1
Breakdancing,MvfIgS1Jn_c,training,195.5,197.5,1
Breakdancing,MvfIgS1Jn_c,training,60.0,62.0,1
Breakdancing,MvfIgS1Jn_c,training,56.5,58.5,1
Breakdancing,MvfIgS1Jn_c,training,183.0,185.0,1
Breakdancing,It-IASp4pnU,training,15.5,17.5,1
Breakdancing,It-IASp4pnU,training,89.0,91.0,1
Breakdancing,It-IASp4pnU,training,45.0,47.0,1
Breakdancing,It-IASp4pnU,training,101.5,103.5,1
Breakdancing,RyKxbljNrtY,training,114.5,116.5,1
Breakdancing,RyKxbljNrtY,training,173.5,175.5,1
Breakdancing,RyKxbljNrtY,training,65.5,67.5,1
Breakdancing,RyKxbljNrtY,training,48.0,50.0,1
Breakdancing,MG4Ett9HPi4,training,77.5,79.5,1
Breakdancing,MG4Ett9HPi4,training,19.5,21.5,1
Breakdancing,MG4Ett9HPi4,training,24.5,26.5,1
Breakdancing,MG4Ett9HPi4,training,42.0,44.0,1
Breakdancing,P4H_7INvxWw,training,125.5,127.5,1
Breakdancing,P4H_7INvxWw,training,171.0,173.0,1
Breakdancing,P4H_7INvxWw,training,57.0,59.0,1
Breakdancing,P4H_7INvxWw,training,143.5,145.5,1
Breakdancing,jFYk3n05-2c,training,36.5,38.5,-1
Breakdancing,jFYk3n05-2c,training,12.5,14.5,-1
Breakdancing,jFYk3n05-2c,training,19.5,21.5,-1
Breakdancing,jFYk3n05-2c,training,4.5,6.5,-1
Breakdancing,PfzDzMeVOKo,training,161.0,163.0,1
Breakdancing,PfzDzMeVOKo,training,189.5,191.5,1
Breakdancing,PfzDzMeVOKo,training,167.0,169.0,1
Breakdancing,PfzDzMeVOKo,training,208.5,210.5,1
Breakdancing,xns010PRWR4,training,24.5,26.5,1
Breakdancing,xns010PRWR4,training,168.5,170.5,1
Breakdancing,xns010PRWR4,training,177.0,179.0,-1
Breakdancing,xns010PRWR4,training,85.0,87.0,1
Breakdancing,UZUFUupsyaA,training,15.0,17.0,1
Breakdancing,UZUFUupsyaA,training,31.5,33.5,1
Breakdancing,UZUFUupsyaA,training,26.0,28.0,1
Breakdancing,UZUFUupsyaA,training,13.5,15.5,1
Breakdancing,jdaMDJoJyKQ,training,87.0,89.0,-1
Breakdancing,jdaMDJoJyKQ,training,9.0,11.0,-1
Breakdancing,jdaMDJoJyKQ,training,51.0,53.0,-1
Breakdancing,jdaMDJoJyKQ,training,98.0,100.0,-1
Breakdancing,SNlNC3gR5qU,training,128.0,130.0,1
Breakdancing,SNlNC3gR5qU,training,135.5,137.5,1
Breakdancing,SNlNC3gR5qU,training,92.0,94.0,1
Breakdancing,SNlNC3gR5qU,training,50.0,52.0,1
Breakdancing,LRyeKoZUnvo,training,109.0,111.0,1
Breakdancing,LRyeKoZUnvo,training,197.0,199.0,1
Breakdancing,LRyeKoZUnvo,training,74.5,76.5,1
Breakdancing,LRyeKoZUnvo,training,211.5,213.5,1
Breakdancing,4dM0Y3kt23A,training,14.5,16.5,-1
Breakdancing,4dM0Y3kt23A,training,54.0,56.0,1
Breakdancing,4dM0Y3kt23A,training,45.5,47.5,-1
Breakdancing,4dM0Y3kt23A,training,63.0,65.0,1
Breakdancing,PJ-iF-GHHUI,training,96.0,98.0,1
Breakdancing,PJ-iF-GHHUI,training,110.5,112.5,1
Breakdancing,PJ-iF-GHHUI,training,147.0,149.0,1
Breakdancing,PJ-iF-GHHUI,training,37.0,39.0,1
Breakdancing,k5xIFzso2RI,training,215.5,217.5,1
Breakdancing,k5xIFzso2RI,training,80.0,82.0,1
Breakdancing,k5xIFzso2RI,training,104.5,106.5,1
Breakdancing,k5xIFzso2RI,training,183.5,185.5,1
Breakdancing,n_ZZ1eyN2jI,training,42.5,44.5,1
Breakdancing,n_ZZ1eyN2jI,training,46.0,48.0,1
Breakdancing,n_ZZ1eyN2jI,training,67.5,69.5,1
Breakdancing,n_ZZ1eyN2jI,training,88.5,90.5,1
Breakdancing,U1SugHQEFX8,training,8.0,10.0,1
Breakdancing,U1SugHQEFX8,training,220.0,222.0,1
Breakdancing,U1SugHQEFX8,training,113.0,115.0,1
Breakdancing,U1SugHQEFX8,training,38.5,40.5,1
Breakdancing,dsi4q81RV-w,training,20.5,22.5,1
Breakdancing,dsi4q81RV-w,training,36.5,38.5,1
Breakdancing,dsi4q81RV-w,training,28.5,30.5,1
Breakdancing,dsi4q81RV-w,training,33.0,35.0,1
Breakdancing,PYwalfpzQNQ,training,2.0,4.0,1
Breakdancing,PYwalfpzQNQ,training,18.5,20.5,1
Breakdancing,PYwalfpzQNQ,training,37.5,39.5,1
Breakdancing,PYwalfpzQNQ,training,24.0,26.0,1
Breakdancing,_fK07wtksrU,training,73.5,75.5,1
Breakdancing,_fK07wtksrU,training,67.0,69.0,1
Breakdancing,_fK07wtksrU,training,48.5,50.5,1
Breakdancing,_fK07wtksrU,training,108.5,110.5,1
Breakdancing,4jtSANnhYck,training,44.0,46.0,1
Breakdancing,4jtSANnhYck,training,74.0,76.0,1
Breakdancing,4jtSANnhYck,training,61.0,63.0,1
Breakdancing,4jtSANnhYck,training,19.0,21.0,1
Breakdancing,1KhT7PptOWs,training,51.0,53.0,1
Breakdancing,1KhT7PptOWs,training,47.5,49.5,1
Breakdancing,1KhT7PptOWs,training,43.0,45.0,1
Breakdancing,1KhT7PptOWs,training,16.0,18.0,1
Breakdancing,mR07Cop6GtI,training,19.0,21.0,-1
Breakdancing,mR07Cop6GtI,training,15.5,17.5,-1
Breakdancing,mR07Cop6GtI,training,29.0,31.0,-1
Breakdancing,mR07Cop6GtI,training,59.5,61.5,1
Breakdancing,4gFBBUpy7hY,training,68.0,70.0,1
Breakdancing,4gFBBUpy7hY,training,17.0,19.0,1
Breakdancing,4gFBBUpy7hY,training,120.0,122.0,1
Breakdancing,4gFBBUpy7hY,training,46.0,48.0,1
Breakdancing,bUm2V_fUT_A,training,31.0,33.0,1
Breakdancing,bUm2V_fUT_A,training,27.0,29.0,1
Breakdancing,bUm2V_fUT_A,training,22.5,24.5,1
Breakdancing,bUm2V_fUT_A,training,36.0,38.0,1
Breakdancing,bd4g7Fv4AX8,training,6.0,8.0,1
Breakdancing,bd4g7Fv4AX8,training,2.5,4.5,1
Breakdancing,bd4g7Fv4AX8,training,20.5,22.5,1
Breakdancing,bd4g7Fv4AX8,training,36.0,38.0,1
Breakdancing,EV4TtYmhveA,training,36.0,38.0,1
Breakdancing,EV4TtYmhveA,training,96.5,98.5,1
Breakdancing,EV4TtYmhveA,training,179.0,181.0,1
Breakdancing,EV4TtYmhveA,training,211.0,213.0,1
Breakdancing,hiX_NbxCWHs,training,2.5,4.5,-1
Breakdancing,hiX_NbxCWHs,training,120.0,122.0,-1
Breakdancing,hiX_NbxCWHs,training,58.5,60.5,-1
Breakdancing,hiX_NbxCWHs,training,212.5,214.5,1
Breakdancing,ethVKu8cF0I,training,12.5,14.5,-1
Breakdancing,ethVKu8cF0I,training,7.0,9.0,-1
Breakdancing,ethVKu8cF0I,training,72.5,74.5,-1
Breakdancing,ethVKu8cF0I,training,65.0,67.0,1
Breakdancing,9qaBzYCJnRQ,training,120.5,122.5,1
Breakdancing,9qaBzYCJnRQ,training,51.5,53.5,1
Breakdancing,9qaBzYCJnRQ,training,5.0,7.0,1
Breakdancing,9qaBzYCJnRQ,training,2.0,4.0,1
Breakdancing,YvJC0NKYG70,training,120.5,122.5,1
Breakdancing,YvJC0NKYG70,training,191.0,193.0,1
Breakdancing,YvJC0NKYG70,training,129.5,131.5,1
Breakdancing,YvJC0NKYG70,training,92.5,94.5,1
Breakdancing,EpTHGWNczTk,training,112.5,114.5,1
Breakdancing,EpTHGWNczTk,training,87.5,89.5,1
Breakdancing,EpTHGWNczTk,training,39.5,41.5,1
Breakdancing,EpTHGWNczTk,training,44.0,46.0,1
Breakdancing,RF2u5Roww8I,training,7.5,9.5,1
Breakdancing,RF2u5Roww8I,training,42.5,44.5,1
Breakdancing,RF2u5Roww8I,training,52.0,54.0,1
Breakdancing,RF2u5Roww8I,training,39.5,41.5,1
Breakdancing,_PZ0cfIzUUs,training,115.5,117.5,1
Breakdancing,_PZ0cfIzUUs,training,36.0,38.0,1
Breakdancing,_PZ0cfIzUUs,training,147.0,149.0,1
Breakdancing,_PZ0cfIzUUs,training,128.0,130.0,1
Breakdancing,WmxHXbWz81E,training,23.0,25.0,1
Breakdancing,WmxHXbWz81E,training,36.0,38.0,1
Breakdancing,WmxHXbWz81E,training,16.0,18.0,1
Breakdancing,WmxHXbWz81E,training,8.5,10.5,1
Breakdancing,d-uXp-NdUX0,training,29.0,31.0,1
Breakdancing,d-uXp-NdUX0,training,36.0,38.0,1
Breakdancing,d-uXp-NdUX0,training,56.0,58.0,1
Breakdancing,d-uXp-NdUX0,training,64.0,66.0,1
Breakdancing,Vtudd5FrFl4,training,97.0,99.0,-1
Breakdancing,Vtudd5FrFl4,training,112.0,114.0,1
Breakdancing,Vtudd5FrFl4,training,167.0,169.0,1
Breakdancing,Vtudd5FrFl4,training,126.0,128.0,1
Breakdancing,HePLCeKPe4Q,training,1.5,3.5,1
Breakdancing,HePLCeKPe4Q,training,131.0,133.0,1
Breakdancing,HePLCeKPe4Q,training,6.5,8.5,1
Breakdancing,HePLCeKPe4Q,training,8.5,10.5,1
Breakdancing,XGqE3sX7ye0,training,22.0,24.0,1
Breakdancing,XGqE3sX7ye0,training,13.5,15.5,1
Breakdancing,XGqE3sX7ye0,training,26.0,28.0,1
Breakdancing,XGqE3sX7ye0,training,49.0,51.0,1
Breakdancing,6GznEo_LENA,training,23.5,25.5,1
Breakdancing,6GznEo_LENA,training,166.0,168.0,1
Breakdancing,6GznEo_LENA,training,137.5,139.5,1
Breakdancing,6GznEo_LENA,training,63.0,65.0,1
Breakdancing,FWOmMOE1Meg,training,11.0,13.0,1
Breakdancing,FWOmMOE1Meg,training,25.5,27.5,1
Breakdancing,FWOmMOE1Meg,training,57.5,59.5,1
Breakdancing,FWOmMOE1Meg,training,22.5,24.5,1
Breakdancing,mH40filrTlI,training,56.0,58.0,1
Breakdancing,mH40filrTlI,training,51.0,53.0,1
Breakdancing,mH40filrTlI,training,76.5,78.5,1
Breakdancing,mH40filrTlI,training,26.5,28.5,1
Breakdancing,A-Pl0xO_2dg,training,12.5,14.5,1
Breakdancing,A-Pl0xO_2dg,training,123.5,125.5,1
Breakdancing,A-Pl0xO_2dg,training,33.0,35.0,1
Breakdancing,A-Pl0xO_2dg,training,108.0,110.0,1
Breakdancing,-xM00CdNvSs,training,54.5,56.5,1
Breakdancing,-xM00CdNvSs,training,66.0,68.0,1
Breakdancing,-xM00CdNvSs,training,24.0,26.0,1
Breakdancing,-xM00CdNvSs,training,70.0,72.0,1
Breakdancing,oeIosguHbxk,training,20.0,22.0,1
Breakdancing,oeIosguHbxk,training,45.5,47.5,1
Breakdancing,oeIosguHbxk,training,49.5,51.5,1
Breakdancing,oeIosguHbxk,training,86.0,88.0,-1
Breakdancing,I7Zi8pgVGXI,training,2.0,4.0,-1
Breakdancing,I7Zi8pgVGXI,training,75.0,77.0,-1
Breakdancing,I7Zi8pgVGXI,training,93.0,95.0,-1
Breakdancing,I7Zi8pgVGXI,training,31.0,33.0,-1
Breakdancing,tknw8M_c8lw,training,160.0,162.0,1
Breakdancing,tknw8M_c8lw,training,162.5,164.5,1
Breakdancing,tknw8M_c8lw,training,20.5,22.5,1
Breakdancing,tknw8M_c8lw,training,117.0,119.0,1
Breakdancing,6aZrM0jNjts,training,64.5,66.5,1
Breakdancing,6aZrM0jNjts,training,84.5,86.5,1
Breakdancing,6aZrM0jNjts,training,71.5,73.5,1
Breakdancing,6aZrM0jNjts,training,82.5,84.5,1
Breakdancing,A7bRno5erTo,training,92.0,94.0,1
Breakdancing,A7bRno5erTo,training,69.5,71.5,1
Breakdancing,A7bRno5erTo,training,80.0,82.0,1
Breakdancing,A7bRno5erTo,training,100.5,102.5,1
Breakdancing,s8RAu_aVLZY,training,59.0,61.0,-1
Breakdancing,s8RAu_aVLZY,training,98.5,100.5,-1
Breakdancing,s8RAu_aVLZY,training,73.0,75.0,1
Breakdancing,s8RAu_aVLZY,training,82.5,84.5,-1
Breakdancing,ep3ucsEynPw,training,49.5,51.5,1
Breakdancing,ep3ucsEynPw,training,20.0,22.0,1
Breakdancing,ep3ucsEynPw,training,82.5,84.5,1
Breakdancing,ep3ucsEynPw,training,46.0,48.0,1
Breakdancing,nQtCTl84wgQ,training,36.0,38.0,1
Breakdancing,nQtCTl84wgQ,training,47.0,49.0,1
Breakdancing,nQtCTl84wgQ,training,8.5,10.5,1
Breakdancing,nQtCTl84wgQ,training,125.0,127.0,1
Breakdancing,45hdr2cJ5nI,training,30.5,32.5,1
Breakdancing,45hdr2cJ5nI,training,38.5,40.5,1
Breakdancing,45hdr2cJ5nI,training,57.0,59.0,1
Breakdancing,45hdr2cJ5nI,training,54.0,56.0,1
Breakdancing,dBaaNdioR5s,training,7.5,9.5,1
Breakdancing,dBaaNdioR5s,training,4.0,6.0,1
Breakdancing,dBaaNdioR5s,training,34.5,36.5,1
Breakdancing,dBaaNdioR5s,training,67.5,69.5,1
Breakdancing,71Nu23tqhJc,training,25.5,27.5,1
Breakdancing,71Nu23tqhJc,training,2.0,4.0,1
Breakdancing,71Nu23tqhJc,training,14.0,16.0,1
Breakdancing,71Nu23tqhJc,training,48.0,50.0,-1
Breakdancing,osA29whQqlM,training,60.5,62.5,1
Breakdancing,osA29whQqlM,training,135.5,137.5,1
Breakdancing,osA29whQqlM,training,94.5,96.5,1
Breakdancing,osA29whQqlM,training,85.5,87.5,1
Breakdancing,PhyDPaitFwo,training,63.5,65.5,1
Breakdancing,PhyDPaitFwo,training,16.0,18.0,1
Breakdancing,PhyDPaitFwo,training,94.0,96.0,1
Breakdancing,PhyDPaitFwo,training,105.0,107.0,1
Breakdancing,iYiHBFcUQzg,training,2.5,4.5,1
Breakdancing,iYiHBFcUQzg,training,78.0,80.0,1
Breakdancing,iYiHBFcUQzg,training,63.5,65.5,1
Breakdancing,iYiHBFcUQzg,training,48.5,50.5,1
Breakdancing,HKtTgAp-EqU,training,127.0,129.0,1
Breakdancing,HKtTgAp-EqU,training,132.0,134.0,1
Breakdancing,HKtTgAp-EqU,training,64.0,66.0,1
Breakdancing,HKtTgAp-EqU,training,56.5,58.5,1
Breakdancing,idq7GBtjvrE,training,26.0,28.0,-1
Breakdancing,idq7GBtjvrE,training,36.0,38.0,-1
Breakdancing,idq7GBtjvrE,training,68.5,70.5,-1
Breakdancing,idq7GBtjvrE,training,78.5,80.5,1
Breakdancing,gWxE1jipMyU,training,7.5,9.5,1
Breakdancing,gWxE1jipMyU,training,17.0,19.0,1
Breakdancing,gWxE1jipMyU,training,78.0,80.0,-1
Breakdancing,gWxE1jipMyU,training,162.5,164.5,-1
Breakdancing,RHh68hLqydk,training,29.5,31.5,-1
Breakdancing,RHh68hLqydk,training,35.5,37.5,-1
Breakdancing,RHh68hLqydk,training,5.0,7.0,-1
Breakdancing,RHh68hLqydk,training,24.0,26.0,-1
Breakdancing,mtqNqFQxPVA,training,51.5,53.5,1
Breakdancing,mtqNqFQxPVA,training,46.0,48.0,1
Breakdancing,mtqNqFQxPVA,training,48.0,50.0,1
Breakdancing,mtqNqFQxPVA,training,34.5,36.5,1
Breakdancing,4SLtB6P8KG8,training,72.0,74.0,1
Breakdancing,4SLtB6P8KG8,training,75.5,77.5,1
Breakdancing,4SLtB6P8KG8,training,55.0,57.0,1
Breakdancing,4SLtB6P8KG8,training,66.0,68.0,1
Breakdancing,IvhQjwzYft8,training,117.5,119.5,1
Breakdancing,IvhQjwzYft8,training,77.0,79.0,1
Breakdancing,IvhQjwzYft8,training,37.0,39.0,1
Breakdancing,IvhQjwzYft8,training,147.5,149.5,1
Breakdancing,3oapVi12A14,training,156.0,158.0,-1
Breakdancing,3oapVi12A14,training,78.0,80.0,-1
Breakdancing,3oapVi12A14,training,109.5,111.5,-1
Breakdancing,3oapVi12A14,training,9.0,11.0,-1
Breakdancing,TRyJQqNbK4I,training,85.5,87.5,1
Breakdancing,TRyJQqNbK4I,training,4.5,6.5,1
Breakdancing,TRyJQqNbK4I,training,160.0,162.0,1
Breakdancing,TRyJQqNbK4I,training,128.5,130.5,1
Breakdancing,I-EVQSIFlXI,training,115.5,117.5,1
Breakdancing,I-EVQSIFlXI,training,14.5,16.5,1
Breakdancing,I-EVQSIFlXI,training,2.5,4.5,-1
Breakdancing,I-EVQSIFlXI,training,92.0,94.0,1
Breakdancing,YQ98xXsHhAI,training,22.5,24.5,-1
Breakdancing,YQ98xXsHhAI,training,16.5,18.5,-1
Breakdancing,YQ98xXsHhAI,training,19.5,21.5,-1
Breakdancing,YQ98xXsHhAI,training,7.5,9.5,-1
Breakdancing,UqJokaV0wK0,training,23.0,25.0,1
Breakdancing,UqJokaV0wK0,training,26.5,28.5,1
Breakdancing,UqJokaV0wK0,training,5.0,7.0,1
Breakdancing,UqJokaV0wK0,training,18.0,20.0,1
Breakdancing,ah9q9l8Ngfk,training,8.0,10.0,1
Breakdancing,ah9q9l8Ngfk,training,6.0,8.0,1
Breakdancing,ah9q9l8Ngfk,training,117.0,119.0,1
Breakdancing,ah9q9l8Ngfk,training,9.5,11.5,1
Breakdancing,cl7phGDOGOA,training,214.0,216.0,1
Breakdancing,cl7phGDOGOA,training,174.5,176.5,1
Breakdancing,cl7phGDOGOA,training,199.5,201.5,1
Breakdancing,cl7phGDOGOA,training,116.5,118.5,-1
Breakdancing,_3F6f2SOCxM,training,56.5,58.5,1
Breakdancing,_3F6f2SOCxM,training,47.5,49.5,1
Breakdancing,_3F6f2SOCxM,training,83.5,85.5,1
Breakdancing,_3F6f2SOCxM,training,135.5,137.5,1
Breakdancing,A8hhl6u7ZMk,training,116.0,118.0,1
Breakdancing,A8hhl6u7ZMk,training,107.0,109.0,1
Breakdancing,A8hhl6u7ZMk,training,85.0,87.0,1
Breakdancing,A8hhl6u7ZMk,training,80.5,82.5,1
Breakdancing,B5OFTgF-6Lc,training,3.0,5.0,1
Breakdancing,B5OFTgF-6Lc,training,6.5,8.5,1
Breakdancing,B5OFTgF-6Lc,training,11.0,13.0,1
Breakdancing,B5OFTgF-6Lc,training,8.0,10.0,1
Breakdancing,WpWHiMzYBGA,training,25.5,27.5,-1
Breakdancing,WpWHiMzYBGA,training,21.5,23.5,1
Breakdancing,WpWHiMzYBGA,training,32.0,34.0,1
Breakdancing,WpWHiMzYBGA,training,43.0,45.0,-1
Breakdancing,0cV4akDL-RI,training,12.5,14.5,-1
Breakdancing,0cV4akDL-RI,training,2.0,4.0,1
Breakdancing,0cV4akDL-RI,training,9.0,11.0,1
Breakdancing,0cV4akDL-RI,training,20.0,22.0,-1
Breakdancing,74veZplbm2o,training,100.5,102.5,-1
Breakdancing,74veZplbm2o,training,67.0,69.0,-1
Breakdancing,74veZplbm2o,training,124.5,126.5,-1
Breakdancing,74veZplbm2o,training,59.5,61.5,-1
Breakdancing,s0OWkbfhP5o,training,123.5,125.5,1
Breakdancing,s0OWkbfhP5o,training,83.5,85.5,1
Breakdancing,s0OWkbfhP5o,training,44.0,46.0,1
Breakdancing,s0OWkbfhP5o,training,117.0,119.0,1
Breakdancing,rEVIBan3D6I,training,153.5,155.5,-1
Breakdancing,rEVIBan3D6I,training,159.0,161.0,-1
Breakdancing,rEVIBan3D6I,training,110.0,112.0,-1
Breakdancing,rEVIBan3D6I,training,62.0,64.0,-1
Breakdancing,jYUr4FyJd7c,training,150.5,152.5,-1
Breakdancing,jYUr4FyJd7c,training,10.5,12.5,-1
Breakdancing,jYUr4FyJd7c,training,22.0,24.0,-1
Breakdancing,jYUr4FyJd7c,training,194.0,196.0,-1
Breakdancing,aQ1YHdndvgc,training,107.5,109.5,1
Breakdancing,aQ1YHdndvgc,training,168.5,170.5,1
Breakdancing,aQ1YHdndvgc,training,21.0,23.0,1
Breakdancing,aQ1YHdndvgc,training,10.5,12.5,1
Breakdancing,FPXVKloVm5k,training,57.5,59.5,1
Breakdancing,FPXVKloVm5k,training,47.0,49.0,1
Breakdancing,FPXVKloVm5k,training,94.0,96.0,1
Breakdancing,FPXVKloVm5k,training,42.0,44.0,1
Breakdancing,nm_rPK2-XFc,training,19.5,21.5,1
Breakdancing,nm_rPK2-XFc,training,32.0,34.0,1
Breakdancing,nm_rPK2-XFc,training,11.5,13.5,1
Breakdancing,nm_rPK2-XFc,training,6.5,8.5,1
Breakdancing,j_Uo5m8kBWk,training,16.0,18.0,-1
Breakdancing,j_Uo5m8kBWk,training,8.5,10.5,-1
Breakdancing,j_Uo5m8kBWk,training,20.5,22.5,-1
Breakdancing,j_Uo5m8kBWk,training,2.0,4.0,-1
Breakdancing,UbHD1Qh-RWs,training,159.5,161.5,1
Breakdancing,UbHD1Qh-RWs,training,143.0,145.0,1
Breakdancing,UbHD1Qh-RWs,training,119.5,121.5,1
Breakdancing,UbHD1Qh-RWs,training,103.0,105.0,1
Breakdancing,tfHlA7BX2ps,training,69.5,71.5,1
Breakdancing,tfHlA7BX2ps,training,29.0,31.0,1
Breakdancing,tfHlA7BX2ps,training,33.0,35.0,1
Breakdancing,tfHlA7BX2ps,training,63.0,65.0,1
Breakdancing,W7nfEILHwqo,training,129.5,131.5,-1
Breakdancing,W7nfEILHwqo,training,126.5,128.5,1
Breakdancing,W7nfEILHwqo,training,116.0,118.0,-1
Breakdancing,W7nfEILHwqo,training,106.5,108.5,1
Breakdancing,Y-GTyn1EJuU,training,82.0,84.0,1
Breakdancing,Y-GTyn1EJuU,training,16.0,18.0,1
Breakdancing,Y-GTyn1EJuU,training,97.5,99.5,1
Breakdancing,Y-GTyn1EJuU,training,10.5,12.5,1
Breakdancing,xAZcX9KDtCA,training,160.0,162.0,1
Breakdancing,xAZcX9KDtCA,training,15.0,17.0,1
Breakdancing,xAZcX9KDtCA,training,42.5,44.5,1
Breakdancing,xAZcX9KDtCA,training,73.5,75.5,1
Breakdancing,1xVtjAN4O-E,training,3.5,5.5,-1
Breakdancing,1xVtjAN4O-E,training,17.0,19.0,-1
Breakdancing,1xVtjAN4O-E,training,25.0,27.0,-1
Breakdancing,1xVtjAN4O-E,training,35.5,37.5,-1
Breakdancing,XlBogk0k8Js,training,24.0,26.0,1
Breakdancing,XlBogk0k8Js,training,42.5,44.5,1
Breakdancing,XlBogk0k8Js,training,49.0,51.0,-1
Breakdancing,XlBogk0k8Js,training,13.5,15.5,1
Breakdancing,1TiKcYW0XxE,training,133.5,135.5,1
Breakdancing,1TiKcYW0XxE,training,9.5,11.5,1
Breakdancing,1TiKcYW0XxE,training,125.0,127.0,1
Breakdancing,1TiKcYW0XxE,training,27.0,29.0,1
Breakdancing,9GKHmTdVrXg,training,23.5,25.5,1
Breakdancing,9GKHmTdVrXg,training,16.0,18.0,1
Breakdancing,9GKHmTdVrXg,training,5.5,7.5,1
Breakdancing,9GKHmTdVrXg,training,10.5,12.5,1
Breakdancing,gSLPoZb-UtI,training,117.5,119.5,1
Breakdancing,gSLPoZb-UtI,training,151.0,153.0,1
Breakdancing,gSLPoZb-UtI,training,140.5,142.5,1
Breakdancing,gSLPoZb-UtI,training,6.0,8.0,1
Breakdancing,9_IibfZ0Rx0,training,20.5,22.5,-1
Breakdancing,9_IibfZ0Rx0,training,1.5,3.5,1
Breakdancing,9_IibfZ0Rx0,training,105.5,107.5,1
Breakdancing,9_IibfZ0Rx0,training,4.5,6.5,1
Breakdancing,3a4ZHJ22uYg,training,135.5,137.5,1
Breakdancing,3a4ZHJ22uYg,training,38.0,40.0,1
Breakdancing,3a4ZHJ22uYg,training,74.0,76.0,-1
Breakdancing,3a4ZHJ22uYg,training,6.0,8.0,1
Breakdancing,IPlUjCJ-j5A,training,145.5,147.5,1
Breakdancing,IPlUjCJ-j5A,training,141.0,143.0,1
Breakdancing,IPlUjCJ-j5A,training,179.0,181.0,1
Breakdancing,IPlUjCJ-j5A,training,50.5,52.5,1
Breakdancing,63gmssuhhKU,training,57.0,59.0,1
Breakdancing,63gmssuhhKU,training,34.5,36.5,1
Breakdancing,63gmssuhhKU,training,71.0,73.0,1
Breakdancing,63gmssuhhKU,training,32.5,34.5,1
Breakdancing,uLQ1M3DLi4Y,training,154.0,156.0,1
Breakdancing,uLQ1M3DLi4Y,training,72.0,74.0,1
Breakdancing,uLQ1M3DLi4Y,training,60.0,62.0,1
Breakdancing,uLQ1M3DLi4Y,training,63.5,65.5,1
Breakdancing,gAxWdDzGZDU,training,10.0,12.0,1
Breakdancing,gAxWdDzGZDU,training,53.5,55.5,1
Breakdancing,gAxWdDzGZDU,training,14.0,16.0,1
Breakdancing,gAxWdDzGZDU,training,73.0,75.0,1
Breakdancing,VnjcfCX6KKM,training,128.0,130.0,1
Breakdancing,VnjcfCX6KKM,training,44.5,46.5,1
Breakdancing,VnjcfCX6KKM,training,28.0,30.0,1
Breakdancing,VnjcfCX6KKM,training,118.0,120.0,1
Breakdancing,21MMgn78jwU,training,76.5,78.5,1
Breakdancing,21MMgn78jwU,training,61.5,63.5,1
Breakdancing,21MMgn78jwU,training,2.5,4.5,-1
Breakdancing,21MMgn78jwU,training,88.5,90.5,-1
Breakdancing,0Xrd2rXIEPw,training,129.5,131.5,1
